Emp ID,AgeGroup,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Role
887,36-45,No,Travel_Rarely,Research & Development,1,1,Life Sciences,4,Female,2,4,Manufacturing Director,4,Married,12742,10k-15k,1,No,16,3,1,21,3,3,21,6,11,8,Research & Development_Manufacturing Director
888,36-45,No,Travel_Frequently,Research & Development,22,3,Medical,4,Female,3,3,Manufacturing Director,1,Single,10880,10k-15k,1,Yes,13,3,0,21,2,3,21,6,2,8,Research & Development_Manufacturing Director
889,36-45,Yes,Travel_Frequently,Research & Development,2,3,Life Sciences,1,Male,3,4,Healthcare Representative,4,Divorced,12169,10k-15k,7,No,11,3,3,21,4,3,18,7,11,5,Research & Development_Healthcare Representative
890,36-45,No,Non-Travel,Research & Development,9,3,Life Sciences,3,Male,3,2,Laboratory Technician,2,Single,6782,5k-10k,9,No,15,3,0,9,2,2,5,4,0,3,Research & Development_Laboratory Technician
891,36-45,No,Travel_Rarely,Research & Development,13,4,Medical,3,Female,2,4,Manager,2,Divorced,17123,15k+,6,Yes,13,3,2,21,4,3,19,9,15,2,Research & Development_Manager
892,36-45,Yes,Travel_Rarely,Research & Development,23,3,Medical,3,Male,3,1,Research Scientist,1,Single,3904,Upto 5k,0,No,13,3,0,6,2,3,5,2,0,3,Research & Development_Research Scientist
893,36-45,No,Travel_Rarely,Research & Development,18,2,Life Sciences,1,Male,3,2,Manufacturing Director,3,Single,4534,Upto 5k,0,No,11,3,0,9,6,3,8,7,1,7,Research & Development_Manufacturing Director
894,36-45,No,Travel_Rarely,Sales,21,4,Life Sciences,1,Male,2,2,Sales Executive,4,Married,6120,5k-10k,3,Yes,12,3,2,8,2,4,5,4,1,4,Sales_Sales Executive
895,36-45,No,Non-Travel,Research & Development,25,2,Life Sciences,3,Male,3,3,Healthcare Representative,3,Married,10920,10k-15k,3,No,21,4,1,13,2,3,6,4,0,5,Research & Development_Healthcare Representative
896,36-45,Yes,Non-Travel,Research & Development,2,3,Life Sciences,1,Female,2,1,Laboratory Technician,1,Single,3646,Upto 5k,2,Yes,23,4,0,11,2,4,1,0,0,0,Research & Development_Laboratory Technician
897,36-45,No,Travel_Rarely,Research & Development,6,3,Life Sciences,2,Female,3,3,Manufacturing Director,2,Single,8376,5k-10k,4,No,18,3,0,9,3,3,2,0,2,2,Research & Development_Manufacturing Director
898,36-45,No,Travel_Rarely,Sales,6,3,Medical,4,Male,4,3,Sales Executive,3,Married,8237,5k-10k,2,No,11,3,1,11,3,3,7,6,7,6,Sales_Sales Executive
899,36-45,No,Travel_Rarely,Research & Development,10,5,Medical,2,Male,3,2,Manufacturing Director,1,Married,5377,5k-10k,2,No,13,3,3,10,3,3,7,7,7,7,Research & Development_Manufacturing Director
900,36-45,No,Travel_Rarely,Research & Development,3,2,Medical,3,Male,2,2,Laboratory Technician,3,Divorced,3069,Upto 5k,0,No,15,3,1,11,3,3,10,8,0,7,Research & Development_Laboratory Technician
901,36-45,No,Travel_Frequently,Research & Development,4,3,Medical,1,Female,3,2,Manufacturing Director,3,Single,5042,5k-10k,0,No,13,3,0,10,2,1,9,2,3,8,Research & Development_Manufacturing Director
902,36-45,No,Travel_Rarely,Research & Development,12,3,Medical,4,Male,3,2,Manufacturing Director,2,Married,5295,5k-10k,4,No,21,4,0,7,3,3,5,4,1,0,Research & Development_Manufacturing Director
903,36-45,No,Non-Travel,Research & Development,1,3,Life Sciences,4,Male,3,2,Laboratory Technician,4,Married,6472,5k-10k,1,Yes,15,3,1,9,2,3,9,8,5,8,Research & Development_Laboratory Technician
904,36-45,No,Travel_Rarely,Research & Development,10,1,Medical,3,Male,3,3,Research Director,3,Single,13464,10k-15k,7,No,21,4,0,9,3,3,4,3,2,2,Research & Development_Research Director
905,36-45,No,Travel_Frequently,Sales,20,3,Life Sciences,3,Male,3,2,Sales Executive,4,Divorced,4127,Upto 5k,2,No,18,3,1,7,6,3,2,1,2,2,Sales_Sales Executive
906,36-45,No,Travel_Rarely,Research & Development,19,4,Other,4,Male,3,2,Research Scientist,4,Divorced,3902,Upto 5k,8,No,14,3,3,7,2,3,2,2,2,2,Research & Development_Research Scientist
907,36-45,No,Non-Travel,Sales,21,4,Life Sciences,1,Female,1,2,Sales Executive,3,Married,5736,5k-10k,6,No,19,3,1,10,1,3,3,2,1,2,Sales_Sales Executive
908,36-45,No,Travel_Rarely,Research & Development,9,2,Medical,1,Male,3,2,Manufacturing Director,1,Married,5151,5k-10k,1,No,25,4,1,10,3,3,10,0,7,9,Research & Development_Manufacturing Director
909,36-45,No,Travel_Rarely,Sales,15,4,Marketing,2,Male,3,4,Sales Executive,1,Single,13341,10k-15k,0,No,12,3,0,21,3,3,20,8,11,10,Sales_Sales Executive
910,36-45,No,Travel_Rarely,Research & Development,24,1,Life Sciences,1,Male,3,2,Research Scientist,4,Single,4108,Upto 5k,7,No,13,3,0,18,2,3,7,7,1,7,Research & Development_Research Scientist
911,36-45,No,Non-Travel,Research & Development,9,3,Life Sciences,4,Male,3,5,Manager,4,Single,19431,15k+,2,No,13,3,0,21,3,2,6,0,1,3,Research & Development_Manager
912,36-45,No,Travel_Rarely,Sales,24,1,Marketing,2,Female,2,4,Sales Executive,4,Married,12031,10k-15k,0,No,11,3,1,21,2,2,20,9,9,6,Sales_Sales Executive
913,36-45,No,Travel_Rarely,Research & Development,6,1,Medical,4,Male,2,3,Healthcare Representative,1,Married,9991,5k-10k,4,No,15,3,1,9,5,3,7,7,1,7,Research & Development_Healthcare Representative
914,36-45,No,Travel_Rarely,Research & Development,6,1,Medical,4,Male,2,3,Healthcare Representative,1,Married,9991,5k-10k,4,No,15,3,1,9,5,3,7,7,1,1,Research & Development_Healthcare Representative
915,36-45,No,Travel_Frequently,Research & Development,1,4,Life Sciences,3,Male,2,4,Healthcare Representative,2,Married,13503,10k-15k,1,No,22,4,1,22,3,2,22,3,11,11,Research & Development_Healthcare Representative
916,36-45,No,Travel_Frequently,Research & Development,26,3,Medical,2,Female,3,2,Research Scientist,2,Divorced,5605,5k-10k,1,No,11,3,1,20,2,3,20,7,2,13,Research & Development_Research Scientist
917,36-45,No,Travel_Rarely,Sales,4,4,Marketing,3,Male,2,3,Sales Executive,4,Married,10855,10k-15k,7,No,11,3,1,15,2,2,12,11,2,11,Sales_Sales Executive
918,36-45,No,Travel_Rarely,Research & Development,4,1,Medical,4,Female,3,5,Manager,3,Married,19033,15k+,1,No,14,3,1,21,2,3,20,8,9,9,Research & Development_Manager
919,36-45,No,Travel_Rarely,Research & Development,19,2,Medical,3,Male,3,2,Laboratory Technician,4,Married,2741,Upto 5k,8,Yes,15,3,1,15,2,4,7,2,3,7,Research & Development_Laboratory Technician
920,36-45,No,Travel_Rarely,Research & Development,24,2,Technical Degree,1,Male,3,2,Research Scientist,4,Divorced,3319,Upto 5k,1,No,17,3,2,9,3,3,9,8,4,7,Research & Development_Research Scientist
921,36-45,No,Travel_Rarely,Sales,1,2,Medical,2,Male,1,2,Sales Executive,4,Married,7457,5k-10k,2,Yes,22,4,3,6,2,2,4,3,0,2,Sales_Sales Executive
922,36-45,Yes,Travel_Rarely,Sales,22,2,Marketing,3,Male,2,2,Sales Executive,3,Married,6380,5k-10k,2,Yes,12,3,2,8,6,3,6,4,1,0,Sales_Sales Executive
923,36-45,No,Travel_Rarely,Sales,2,2,Marketing,4,Female,3,2,Sales Executive,2,Divorced,5715,5k-10k,7,No,12,3,2,8,5,3,5,4,1,3,Sales_Sales Executive
924,36-45,No,Travel_Rarely,Research & Development,2,3,Medical,2,Female,2,2,Laboratory Technician,3,Married,3448,Upto 5k,6,No,22,4,1,20,3,3,1,0,0,0,Research & Development_Laboratory Technician
925,36-45,No,Travel_Rarely,Sales,2,4,Life Sciences,3,Female,3,5,Manager,3,Married,18041,15k+,0,No,14,3,0,21,2,3,20,15,1,12,Sales_Manager
926,36-45,No,Travel_Rarely,Research & Development,6,3,Life Sciences,2,Female,3,4,Manufacturing Director,3,Single,13237,10k-15k,7,No,15,3,0,22,3,3,20,6,5,13,Research & Development_Manufacturing Director
927,36-45,No,Non-Travel,Sales,28,3,Other,3,Male,1,3,Sales Executive,1,Divorced,10932,10k-15k,3,No,15,3,1,20,2,3,1,0,0,1,Sales_Sales Executive
928,36-45,No,Travel_Frequently,Sales,5,4,Life Sciences,4,Male,2,3,Sales Executive,1,Married,10475,10k-15k,5,Yes,21,4,1,20,2,3,18,13,1,12,Sales_Sales Executive
929,36-45,No,Travel_Rarely,Research & Development,2,1,Medical,4,Female,2,1,Research Scientist,4,Single,2342,Upto 5k,0,Yes,20,4,0,5,2,2,4,2,2,3,Research & Development_Research Scientist
930,36-45,No,Travel_Frequently,Research & Development,2,2,Medical,3,Female,4,2,Healthcare Representative,2,Married,4244,Upto 5k,1,No,24,4,1,8,2,3,8,7,3,7,Research & Development_Healthcare Representative
931,36-45,No,Travel_Frequently,Research & Development,16,4,Medical,1,Male,2,2,Laboratory Technician,3,Single,5094,5k-10k,6,No,14,3,0,10,6,3,1,0,0,0,Research & Development_Laboratory Technician
932,36-45,No,Travel_Rarely,Sales,10,4,Marketing,1,Male,2,3,Sales Executive,2,Divorced,9705,5k-10k,2,No,12,3,1,11,2,2,1,0,0,0,Sales_Sales Executive
933,36-45,No,Travel_Frequently,Research & Development,9,4,Medical,4,Male,3,1,Research Scientist,2,Divorced,3617,Upto 5k,8,Yes,14,3,1,3,2,3,1,1,0,0,Research & Development_Research Scientist
934,36-45,Yes,Non-Travel,Sales,24,3,Life Sciences,2,Female,4,4,Sales Executive,2,Single,13194,10k-15k,4,Yes,16,3,0,22,2,2,1,0,0,0,Sales_Sales Executive
935,36-45,No,Travel_Rarely,Sales,26,3,Marketing,3,Male,3,2,Sales Executive,1,Married,8396,5k-10k,1,No,14,3,1,8,3,2,7,7,7,5,Sales_Sales Executive
936,36-45,No,Travel_Rarely,Research & Development,20,4,Technical Degree,1,Male,3,3,Healthcare Representative,4,Married,10322,10k-15k,4,No,20,4,1,14,6,3,11,10,11,1,Research & Development_Healthcare Representative
937,36-45,No,Travel_Rarely,Research & Development,14,3,Medical,3,Male,2,5,Research Director,3,Single,19626,15k+,1,No,14,3,0,21,2,4,20,7,4,9,Research & Development_Research Director
938,36-45,No,Travel_Frequently,Research & Development,9,4,Medical,2,Female,3,3,Research Director,3,Single,13499,10k-15k,9,No,17,3,0,20,3,2,18,7,2,13,Research & Development_Research Director
939,36-45,No,Travel_Frequently,Research & Development,26,2,Medical,3,Female,2,2,Research Scientist,4,Married,4422,Upto 5k,3,Yes,13,3,1,16,3,1,1,1,0,0,Research & Development_Research Scientist
940,36-45,No,Travel_Frequently,Sales,2,4,Medical,2,Male,3,2,Sales Executive,2,Married,4327,Upto 5k,5,No,12,3,3,5,2,3,0,0,0,0,Sales_Sales Executive
941,36-45,No,Travel_Rarely,Sales,10,3,Technical Degree,2,Female,2,2,Sales Executive,2,Divorced,6852,5k-10k,7,No,12,3,1,7,2,4,5,1,1,3,Sales_Sales Executive
942,36-45,Yes,Travel_Rarely,Sales,25,4,Marketing,4,Male,2,3,Sales Executive,2,Single,9094,5k-10k,2,Yes,12,3,0,9,2,3,5,4,1,0,Sales_Sales Executive
943,36-45,No,Non-Travel,Research & Development,16,2,Life Sciences,3,Male,3,1,Research Scientist,3,Divorced,3544,Upto 5k,9,No,16,3,1,6,0,3,4,2,0,0,Research & Development_Research Scientist
944,36-45,No,Travel_Rarely,Research & Development,2,3,Life Sciences,3,Male,3,2,Research Scientist,4,Single,4661,Upto 5k,1,No,13,3,0,9,4,3,9,8,8,8,Research & Development_Research Scientist
945,36-45,No,Travel_Rarely,Research & Development,1,4,Life Sciences,2,Male,3,1,Laboratory Technician,2,Married,2387,Upto 5k,3,No,22,4,1,7,3,3,4,2,0,3,Research & Development_Laboratory Technician
946,36-45,No,Travel_Rarely,Research & Development,2,1,Medical,2,Female,4,2,Healthcare Representative,3,Divorced,6377,5k-10k,5,No,20,4,3,15,0,3,12,11,11,8,Research & Development_Healthcare Representative
947,36-45,No,Non-Travel,Research & Development,9,4,Other,3,Male,3,2,Laboratory Technician,3,Divorced,3975,Upto 5k,3,No,11,3,2,11,2,4,8,7,0,7,Research & Development_Laboratory Technician
948,36-45,No,Non-Travel,Research & Development,8,1,Medical,4,Male,2,3,Research Director,2,Divorced,13757,10k-15k,2,No,11,3,1,16,5,3,9,8,4,8,Research & Development_Research Director
949,36-45,No,Travel_Rarely,Research & Development,2,3,Medical,3,Male,3,1,Research Scientist,3,Divorced,2345,Upto 5k,2,No,14,3,1,8,3,4,3,1,1,2,Research & Development_Research Scientist
950,36-45,Yes,Travel_Rarely,Research & Development,9,4,Life Sciences,4,Male,3,1,Laboratory Technician,1,Single,2018,Upto 5k,3,No,14,3,0,15,3,1,5,4,1,0,Research & Development_Laboratory Technician
951,36-45,No,Travel_Rarely,Sales,9,2,Medical,1,Male,3,2,Sales Executive,1,Married,5473,5k-10k,0,No,12,3,0,9,5,4,8,4,7,1,Sales_Sales Executive
952,36-45,No,Travel_Rarely,Human Resources,6,2,Medical,3,Male,3,4,Manager,4,Single,16437,15k+,1,Yes,21,4,0,21,2,3,21,7,7,7,Human Resources_Manager
953,36-45,No,Non-Travel,Research & Development,8,2,Life Sciences,4,Male,3,2,Healthcare Representative,4,Divorced,4069,Upto 5k,3,Yes,18,3,0,8,2,3,2,2,2,2,Research & Development_Healthcare Representative
954,36-45,No,Travel_Rarely,Sales,14,2,Life Sciences,4,Female,3,2,Sales Executive,1,Married,4639,Upto 5k,1,No,15,3,1,5,2,3,5,4,1,2,Sales_Sales Executive
955,36-45,No,Travel_Rarely,Research & Development,15,3,Life Sciences,1,Female,2,3,Manufacturing Director,3,Married,10435,10k-15k,1,No,13,3,2,18,2,3,18,15,14,12,Research & Development_Manufacturing Director
956,36-45,No,Travel_Rarely,Research & Development,16,3,Life Sciences,3,Female,3,3,Manufacturing Director,4,Single,7945,5k-10k,6,Yes,15,3,0,18,2,2,4,2,3,3,Research & Development_Manufacturing Director
957,36-45,Yes,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Male,3,1,Laboratory Technician,1,Single,2166,Upto 5k,3,Yes,14,3,0,10,3,1,4,2,0,3,Research & Development_Laboratory Technician
958,36-45,No,Travel_Rarely,Research & Development,8,2,Life Sciences,2,Female,3,2,Manufacturing Director,1,Married,6516,5k-10k,2,Yes,16,3,1,18,3,3,1,0,0,0,Research & Development_Manufacturing Director
959,36-45,No,Travel_Rarely,Sales,7,4,Medical,2,Male,3,5,Manager,2,Single,19833,15k+,1,No,14,3,0,21,3,2,21,8,12,8,Sales_Manager
960,36-45,No,Travel_Rarely,Research & Development,2,2,Life Sciences,3,Female,3,1,Laboratory Technician,1,Married,3377,Upto 5k,4,No,17,3,1,7,5,2,4,3,0,2,Research & Development_Laboratory Technician
961,36-45,No,Travel_Rarely,Research & Development,1,3,Life Sciences,3,Female,3,2,Healthcare Representative,4,Divorced,6513,5k-10k,4,No,17,3,1,12,3,3,5,3,0,3,Research & Development_Healthcare Representative
962,36-45,No,Travel_Rarely,Research & Development,12,3,Life Sciences,2,Female,3,2,Healthcare Representative,1,Divorced,4448,Upto 5k,2,No,12,3,1,15,3,3,7,4,7,7,Research & Development_Healthcare Representative
963,36-45,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,3,4,Manager,1,Divorced,16823,15k+,2,No,11,3,1,22,3,3,19,7,11,16,Research & Development_Manager
964,36-45,No,Travel_Frequently,Research & Development,11,3,Technical Degree,4,Female,3,2,Laboratory Technician,3,Married,6323,5k-10k,1,No,11,3,1,10,2,4,10,9,9,4,Research & Development_Laboratory Technician
965,36-45,No,Travel_Rarely,Sales,2,2,Marketing,2,Female,3,2,Sales Executive,2,Married,5677,5k-10k,3,No,14,3,1,15,4,3,11,8,5,10,Sales_Sales Executive
966,36-45,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,3,1,Laboratory Technician,4,Married,2406,Upto 5k,8,No,19,3,2,8,3,2,1,0,0,0,Research & Development_Laboratory Technician
967,36-45,No,Travel_Rarely,Research & Development,2,4,Life Sciences,3,Male,2,1,Research Scientist,3,Single,2809,Upto 5k,2,No,14,3,0,8,2,3,2,2,2,2,Research & Development_Research Scientist
968,36-45,No,Travel_Rarely,Research & Development,2,4,Medical,3,Female,3,1,Research Scientist,3,Married,2001,Upto 5k,2,No,14,3,3,20,2,3,5,3,0,2,Research & Development_Research Scientist
969,36-45,Yes,Travel_Rarely,Sales,1,2,Life Sciences,2,Female,3,2,Sales Executive,4,Single,5993,5k-10k,8,Yes,11,3,0,8,0,1,6,4,0,5,Sales_Sales Executive
970,36-45,Yes,Travel_Rarely,Research & Development,12,3,Technical Degree,2,Female,3,5,Research Director,3,Married,19545,15k+,1,No,12,3,0,23,0,3,22,15,15,8,Research & Development_Research Director
971,36-45,No,Travel_Rarely,Sales,9,1,Life Sciences,3,Male,3,3,Sales Executive,3,Divorced,8189,5k-10k,3,Yes,13,3,1,12,2,3,9,7,0,7,Sales_Sales Executive
972,36-45,No,Travel_Frequently,Research & Development,10,3,Life Sciences,4,Male,2,4,Manager,1,Divorced,17181,15k+,4,No,13,3,1,21,2,2,7,6,7,7,Research & Development_Manager
973,36-45,No,Travel_Rarely,Research & Development,9,4,Life Sciences,3,Male,3,1,Laboratory Technician,1,Married,2238,Upto 5k,2,No,21,4,1,7,2,3,5,0,1,4,Research & Development_Laboratory Technician
974,36-45,No,Travel_Rarely,Research & Development,14,3,Life Sciences,1,Male,3,1,Research Scientist,3,Divorced,2451,Upto 5k,4,No,12,3,1,13,2,3,9,8,1,8,Research & Development_Research Scientist
975,36-45,Yes,Travel_Rarely,Sales,20,2,Marketing,2,Female,3,1,Sales Representative,2,Single,3140,Upto 5k,1,Yes,22,4,0,4,5,2,4,3,0,2,Sales_Sales Representative
976,36-45,No,Travel_Rarely,Sales,6,3,Life Sciences,4,Female,3,3,Manager,4,Single,13591,10k-15k,3,Yes,18,3,0,16,3,3,1,0,0,0,Sales_Manager
977,36-45,No,Travel_Rarely,Research & Development,19,2,Life Sciences,3,Male,3,2,Research Scientist,1,Divorced,3072,Upto 5k,2,No,16,3,2,17,2,2,1,0,0,0,Research & Development_Research Scientist
978,36-45,No,Travel_Rarely,Sales,2,4,Life Sciences,4,Male,3,4,Manager,2,Single,16015,15k+,1,No,19,3,0,22,2,3,22,10,0,4,Sales_Manager
979,36-45,No,Travel_Rarely,Research & Development,6,3,Medical,4,Male,2,2,Manufacturing Director,2,Single,6032,5k-10k,6,Yes,15,3,0,8,3,3,5,4,1,2,Research & Development_Manufacturing Director
980,36-45,Yes,Travel_Frequently,Sales,4,3,Marketing,1,Male,3,2,Sales Executive,2,Single,9355,5k-10k,1,No,18,3,0,8,5,3,8,7,7,7,Sales_Sales Executive
981,36-45,No,Non-Travel,Sales,10,2,Life Sciences,4,Male,3,2,Sales Executive,4,Single,6230,5k-10k,7,No,14,3,0,16,3,3,14,3,1,10,Sales_Sales Executive
982,36-45,No,Non-Travel,Research & Development,2,4,Other,1,Female,2,2,Healthcare Representative,3,Single,6811,5k-10k,2,Yes,17,3,0,10,3,3,8,7,0,7,Research & Development_Healthcare Representative
983,36-45,No,Travel_Rarely,Sales,2,5,Life Sciences,2,Female,3,4,Manager,1,Married,16595,15k+,7,No,16,3,1,22,2,3,18,16,11,8,Sales_Manager
984,36-45,No,Travel_Rarely,Human Resources,10,4,Human Resources,2,Male,2,5,Manager,4,Divorced,19141,15k+,3,No,15,3,3,23,2,2,21,6,12,6,Human Resources_Manager
985,36-45,No,Travel_Rarely,Human Resources,1,3,Human Resources,4,Male,2,5,Manager,3,Married,19189,15k+,1,No,12,3,1,22,3,3,22,7,2,10,Human Resources_Manager
986,36-45,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,2,Female,1,1,Laboratory Technician,4,Divorced,2778,Upto 5k,4,Yes,13,3,1,10,1,2,7,7,1,0,Research & Development_Laboratory Technician
987,36-45,No,Travel_Rarely,Research & Development,6,3,Medical,4,Male,3,1,Laboratory Technician,1,Single,4721,Upto 5k,2,Yes,13,3,0,20,3,3,18,13,2,17,Research & Development_Laboratory Technician
988,36-45,No,Travel_Frequently,Research & Development,9,3,Medical,1,Male,3,5,Research Director,3,Divorced,19419,15k+,2,No,17,3,1,21,2,4,18,16,0,11,Research & Development_Research Director
989,36-45,No,Travel_Rarely,Research & Development,7,2,Medical,4,Female,3,2,Manufacturing Director,3,Single,5003,5k-10k,6,No,14,3,0,8,6,3,2,2,2,1,Research & Development_Manufacturing Director
990,36-45,No,Non-Travel,Research & Development,7,1,Life Sciences,2,Female,1,5,Research Director,3,Divorced,19973,15k+,1,No,22,4,2,21,3,3,21,16,5,10,Research & Development_Research Director
991,36-45,No,Travel_Rarely,Research & Development,7,2,Technical Degree,2,Female,4,1,Research Scientist,3,Married,3376,Upto 5k,1,No,13,3,0,10,3,3,10,6,0,8,Research & Development_Research Scientist
992,36-45,No,Travel_Rarely,Research & Development,12,4,Life Sciences,2,Male,3,1,Laboratory Technician,4,Married,4766,Upto 5k,3,Yes,11,3,1,6,4,3,1,0,0,0,Research & Development_Laboratory Technician
993,36-45,Yes,Non-Travel,Research & Development,5,2,Life Sciences,1,Male,2,1,Research Scientist,1,Divorced,2107,Upto 5k,6,No,17,3,1,5,2,1,1,0,0,0,Research & Development_Research Scientist
994,36-45,No,Non-Travel,Sales,10,2,Medical,3,Male,1,2,Sales Executive,2,Single,6151,5k-10k,1,No,13,3,0,19,4,3,19,2,11,9,Sales_Sales Executive
995,36-45,No,Travel_Frequently,Sales,1,3,Marketing,3,Female,3,2,Sales Executive,1,Divorced,4103,Upto 5k,0,No,17,3,1,10,2,3,9,3,1,7,Sales_Sales Executive
996,36-45,No,Travel_Frequently,Research & Development,22,3,Life Sciences,4,Female,3,2,Research Scientist,4,Divorced,5467,5k-10k,3,Yes,14,3,2,12,4,2,6,2,3,3,Research & Development_Research Scientist
997,36-45,No,Travel_Rarely,Research & Development,5,5,Medical,2,Male,4,1,Research Scientist,3,Married,2127,Upto 5k,2,Yes,12,3,0,7,5,2,4,2,0,3,Research & Development_Research Scientist
998,36-45,No,Travel_Rarely,Sales,23,2,Life Sciences,4,Male,3,3,Sales Executive,3,Single,7082,5k-10k,3,Yes,16,3,0,21,2,3,2,0,0,2,Sales_Sales Executive
999,36-45,No,Travel_Rarely,Sales,6,3,Marketing,4,Male,3,3,Sales Executive,3,Single,9241,5k-10k,1,No,12,3,0,10,3,3,10,8,8,7,Sales_Sales Executive
1000,36-45,No,Non-Travel,Human Resources,4,3,Human Resources,3,Male,1,2,Human Resources,2,Married,6430,5k-10k,6,No,19,3,1,10,4,3,3,2,1,2,Human Resources_Human Resources
1001,36-45,No,Travel_Rarely,Research & Development,9,4,Life Sciences,3,Male,3,1,Laboratory Technician,1,Divorced,2289,Upto 5k,1,No,20,4,2,5,2,3,5,3,0,4,Research & Development_Laboratory Technician
1002,36-45,No,Travel_Rarely,Research & Development,5,3,Life Sciences,2,Male,4,2,Healthcare Representative,2,Single,6870,5k-10k,3,No,12,3,0,11,3,1,3,2,1,2,Research & Development_Healthcare Representative
